,name,rating,link,lat,long,avg price,description,primary_cuisine
699,Motsuichi,3.10,https://tabelog.com/en/kyoto/A2601/A260601/26018919/,34.93244063791696,135.7641703796261,4499.5,"Fushimi Momoyama Sta., Horumon (BBQ Offel)",Mixed
700,Tori Kizoku Imadegawa Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260202/26019049/,35.0288097378542,135.75914138060338,2499.5,"Imadegawa Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
701,Tori Kizoku Demachiyagi Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260302/26023921/,35.03022193785821,135.7745842806068,2499.5,"Demachiyanagi Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
702,Minmin Shijo Ten,3.17,https://tabelog.com/en/kyoto/A2601/A260201/26036100/,35.0036207378737,135.77014988034122,2499.5,"Kyoto Kawaramachi Sta., Chinese, Izakaya (Tavern), Dumplings",Chinese
703,Tori Kizoku Kiyamachidoriten,3.02,https://tabelog.com/en/kyoto/A2601/A260202/26023920/,35.006947137871755,135.77067328037444,2499.5,"Sanjo Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
704,Tori Kizoku Sanjo Kiyamachi Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260301/26013506/,35.00792663787115,135.7707263803843,2499.5,"Sanjo Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
705,Tori Kizoku Kitano Shiraume Cho,3.01,https://tabelog.com/en/kyoto/A2601/A260501/26018259/,35.027891437845874,135.73119028061367,2499.5,"Kitano Hakubaicho Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
706,Tori Kizoku Fushimi Momoyama Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260601/26015123/,34.932933637916484,135.76351107963188,2499.5,"Fushimi Momoyama Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
707,Tori Kizoku Fukakusa Ten,3.02,https://tabelog.com/en/kyoto/A2601/A260601/26019310/,34.96342663789705,135.7634462799396,2499.5,"Kuinabashi Sta., Yakitori (Grilled chicken skewers), Chicken dishes, Izakaya (Tavern)",Japanese
708,Al Vere,3.07,https://tabelog.com/en/kyoto/A2601/A260601/26019130/,34.93325493791672,135.76489947963412,5499.5,"Momoyamagoryomae Sta., Italian, Pasta, Pizza",Italian
709,NOVECCHIO Encho,3.10,https://tabelog.com/en/kyoto/A2601/A260203/26023142/,35.017854137852304,135.73137118051218,3499.5,"Emmachi Sta., Italian, Dining bar, Wine bar",Italian
710,Yum cha Bar SinSin,3.24,https://tabelog.com/en/kyoto/A2601/A260201/26018362/,35.0042698113081,135.75740647926864,2499.5,"Shijo Sta., Baru (Spanish style bar), Chinese, Dining bar",Spanish
711,Katei Ryori to Obanzai Tabeyoshi,3.01,https://tabelog.com/en/kyoto/A2601/A260503/26033930/,35.05078023783872,135.7543905808286,3499.5,"Kitaoji Sta., Izakaya (Tavern), Oden, Nihonshu (Japanese sake)",Japanese
712,Cafe Dining Sera,3.32,https://tabelog.com/en/kyoto/A2601/A260403/26035541/,35.02156873783202,135.6750490805892,,"Saga Torokko Station Sta., Japanese Cuisine, Hamburger steak",Japanese
713,Sakura to Miyako,3.26,https://tabelog.com/en/kyoto/A2601/A260401/26040082/,34.98559763786129,135.69526218021167,3499.5,"Kami Katsura Sta., Yoshoku (Japanese style western cuisine), Izakaya (Tavern)",Japanese
714,Kyocafe chacha Arashiyama Ten,3.22,https://tabelog.com/en/kyoto/A2601/A260403/26035278/,35.00819723460013,135.68164814572026,,"Arashiyama Sta., Cafe",Cafe
715,Brisa,3.03,https://tabelog.com/en/kyoto/A2601/A260201/26032373/,35.01343316613763,135.76704053504153,4499.5,"Kyoto Shiyakusho Mae Sta., Spain, Baru (Spanish style bar)",Spanish
716,l'utubo,3.04,https://tabelog.com/en/kyoto/A2601/A260302/26031207/,35.02867203785886,135.7735134805919,3499.5,"Demachiyanagi Sta., Dining bar, Cheese Dishes, Italian",Italian
717,Izakaya Maruya,3.09,https://tabelog.com/en/kyoto/A2601/A260201/26015048/,35.00621758864112,135.76930817893205,2499.5,"Kyoto Kawaramachi Sta., Izakaya (Tavern), Japanese Cuisine",Japanese
718,Belgian Beer & Ofu Ryori Tokishirazu,3.30,https://tabelog.com/en/kyoto/A2601/A260202/26021929/,35.00724655380956,135.7640732885362,3499.5,"Karasuma Sta., Baru (Spanish style bar), Italian, Beer bar",Italian
719,Gion Nanba,3.71,https://tabelog.com/en/kyoto/A2601/A260301/26006220/,35.00421986625566,135.77614909166286,12499.5,"Gion Shijo Sta., Japanese Cuisine",Japanese
720,Shuhari,3.02,https://tabelog.com/en/kyoto/A2601/A260203/26037749/,35.00171607601169,135.75056188751216,4499.5,"Shijo Omiya Sta., Izakaya (Tavern), Dining bar",Japanese
721,Oike Suishin Hon Ten,3.18,https://tabelog.com/en/kyoto/A2601/A260202/26002744/,35.01049141284426,135.75997014656912,3499.5,"Karasuma Oike Sta., Izakaya (Tavern), Yakitori (Grilled chicken skewers), Seafood",Japanese
722,motsunabe rikoh,3.59,https://tabelog.com/en/kyoto/A2601/A260301/26034773/,35.00753893787114,135.76990988038096,12499.5,"Sanjo Sta., Motsu Nabe (Offel Hot Pot), Yakiniku (BBQ Beef), Izakaya (Tavern)",Japanese
723,India Nepalese Himalaya,3.12,https://tabelog.com/en/kyoto/A2601/A260601/26037296/,34.94648443790662,135.75959107977147,1499.5,"Fushimi Sta., Indian, Nepalese, Izakaya (Tavern)",Indian
724,Sumibi Yakiniku Noburu Sain Ten,3.31,https://tabelog.com/en/kyoto/A2601/A260401/26027124/,35.002802737861515,135.73026448036094,4499.5,"Saiin Sta., Yakiniku (BBQ Beef), Korean, Izakaya (Tavern)",Korean
725,Teppachi Chicken,3.08,https://tabelog.com/en/kyoto/A2601/A260202/26039674/,35.015626837865874,135.76950818046294,4499.5,"Jingu Marutamachi Sta., Izakaya (Tavern), Chicken dishes",Japanese
726,Mekiki no Ginji Ujiminamiguchi Ekimae Ten,3.02,https://tabelog.com/en/kyoto/A2607/A260701/26038346/,34.88941713795549,135.79924667916725,3499.5,"Uji Sta., Izakaya (Tavern), Seafood",Japanese
727,Mashita,3.68,https://tabelog.com/en/kyoto/A2601/A260301/26000265/,35.00395303787464,135.77374758034208,24999.5,"Gion Shijo Sta., Japanese Cuisine",Japanese
728,Ludens,3.70,https://tabelog.com/en/kyoto/A2601/A260202/26029857/,35.0145765609444,135.7616587071356,17499.5,"Marutamachi Sta., Italian, Innovative, Creative",Italian
729,BeerMan,3.04,https://tabelog.com/en/kyoto/A2601/A260201/26030735/,35.00520643787009,135.76198668036295,3499.5,"Karasuma Sta., Dining bar, Beer bar, Izakaya (Tavern)",Japanese
730,Kin no Primo,3.02,https://tabelog.com/en/kyoto/A2601/A260501/26038210/,35.03951663783905,135.73292238072992,,"Kitano Hakubaicho Sta., Italian, Pasta, Bistro",Italian
731,Tawaraya Fushimi Momoyama Ten,3.06,https://tabelog.com/en/kyoto/A2601/A260601/26032160/,34.932899779080486,135.76380506720636,3499.5,"Fushimi Momoyama Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
732,Kyo Yakiniku Nishiki Senbon Imadegawa Ten,3.08,https://tabelog.com/en/kyoto/A2601/A260501/26033160/,35.0289244169292,135.74267573417916,5499.5,"Kitano Hakubaicho Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Beef dishes",Japanese
733,Sushi Sake Sakana Sugitama Saiin,3.16,https://tabelog.com/en/kyoto/A2601/A260401/26036875/,35.00327413786156,135.73131688036494,2499.5,"Saiin Sta., Sushi, Izakaya (Tavern), Seafood",Japanese
734,Robata Yutaka,3.04,https://tabelog.com/en/kyoto/A2601/A260603/26032585/,34.96484443791183,135.81252667991984,3499.5,"Ono Sta., Izakaya (Tavern), Yakiniku (BBQ Beef), Innovative",Japanese
735,Gion Iwamoto,3.27,https://tabelog.com/en/kyoto/A2601/A260301/26013915/,35.00267513787591,135.77519748032813,12499.5,"Gion Shijo Sta., Japanese Cuisine",Japanese
736,Shigure Chaya Wabisuke,3.14,https://tabelog.com/en/kyoto/A2601/A260301/26001338/,35.00553745739963,135.77353258163276,8999.5,"Gion Shijo Sta., Japanese Cuisine, Regional Cuisine",Japanese
737,Hakata Motsu-nabe Ooyama Kyoto Poruta Ten,3.07,https://tabelog.com/en/kyoto/A2601/A260101/26041039/,34.98654618033572,135.75905826922707,4499.5,"Kyoto Sta., Motsu Nabe (Offel Hot Pot), Izakaya (Tavern)",Japanese
738,Motsuni to Shiromeshi Eko,3.31,https://tabelog.com/en/kyoto/A2601/A260401/26041752/,35.001712837862485,135.73111768034929,2499.5,"Saiin Sta., Cafeteria",Cafe
739,IZAKAYA HIROYA,3.01,https://tabelog.com/en/kyoto/A2601/A260203/26040290/,35.0215371583957,135.7430855217806,3499.5,"Nijo Sta., Izakaya (Tavern), Seafood, Chicken dishes",Japanese
740,ku_nel,3.04,https://tabelog.com/en/kyoto/A2608/A260802/26034422/,35.29779253747961,135.11935888376885,6999.5,"Fukuchiyama Sta., Dining bar, Steak, Italian",Italian
741,"Okoshiyasu Oden to Obanzai, Chotto Kamameshi",3.02,https://tabelog.com/en/kyoto/A2601/A260301/26037183/,35.004326437874795,135.77497778034498,4499.5,"Gion Shijo Sta., Izakaya (Tavern), Oden",Japanese
742,Yakiniku Kagura Matsui Yamate Ten,3.41,https://tabelog.com/en/kyoto/A2607/A260703/26031705/,34.83413983796736,135.7262500786601,4499.5,"Matsuiyamate Sta., Yakiniku (BBQ Beef)",Japanese
743,Bordeaux,3.30,https://tabelog.com/en/kyoto/A2601/A260503/26001226/,35.05210443783197,135.73582678085498,17499.5,"Kitaoji Sta., French",French
744,Chisan Shokudo HISAMI,3.42,https://tabelog.com/en/kyoto/A2609/A260903/26016364/,35.740361337192056,135.0990676882534,2499.5,"Seafood, Crab, Cafe",Cafe
745,All you can eat and drink Izakaya Rokkaku Sakaba Chabuchabu,3.02,https://tabelog.com/en/kyoto/A2601/A260301/26005675/,35.0076651378711,135.77003738038215,2499.5,"Sanjo Sta., Izakaya (Tavern), Hot Pot, Seafood",Japanese
746,Kyoto Yakiniku enen Sentocho Honten,3.46,https://tabelog.com/en/kyoto/A2601/A260201/26034057/,35.00516453787301,135.77103988035617,5499.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean",Korean
747,Trattoria La Voce,3.44,https://tabelog.com/en/kyoto/A2601/A260202/26011812/,35.00459950100256,135.757563117747,6999.5,"Karasuma Sta., Italian, Bistro, Creative",Italian
748,Uotami Kintetsu Ookubo Eki Mae Ten,3.00,https://tabelog.com/en/kyoto/A2607/A260701/26025472/,34.875259337957445,135.77712057903975,2499.5,"Okubo Sta., Izakaya (Tavern), Seafood, Creative",Japanese
749,Kushi Katsu to Whale dishes Kushi Tatsu,3.07,https://tabelog.com/en/kyoto/A2601/A260403/26035273/,35.01811323783617,135.68116278054998,3499.5,"Saga Torokko Station Sta., Izakaya (Tavern), Whale dishes, Kushi-age (Deep-fried skewers)",Japanese
750,Restaurant Mitocha,3.05,https://tabelog.com/en/kyoto/A2601/A260601/26036039/,34.9463129379075,135.7619635797681,1499.5,"Fushimi Sta., Nepalese, Indian",Indian
751,Kyoryori Shunmi Shunsai Taichi,3.19,https://tabelog.com/en/kyoto/A2601/A260201/26023940/,35.00259066495892,135.7641901598623,12499.5,"Karasuma Sta., Japanese Cuisine, Fugu (Pufferfish)",Japanese
752,Ganga,3.01,https://tabelog.com/en/kyoto/A2601/A260601/26033709/,34.93977016509155,135.76436387113932,2499.5,"Tambabashi Sta., Indian, Nepalese",Indian
753,Sandaya Honten Takaragaike Ten,3.13,https://tabelog.com/en/kyoto/A2601/A260503/26001792/,35.062875437842884,135.79154248092473,5499.5,"Hachiman Mae Sta., Steak, Yakiniku (BBQ Beef), Hamburger steak",Japanese
754,JOYS TABLE,3.35,https://tabelog.com/en/kyoto/A2601/A260201/26037250/,34.998507485565284,135.76727285054798,2499.5,"Kiyomizu Gojo Sta., Dining bar, Hamburger steak, Steak",American
755,Shippori Ya,3.13,https://tabelog.com/en/kyoto/A2601/A260203/26022326/,35.010841468613904,135.749403785765,3499.5,"Nijojo Mae Sta., Izakaya (Tavern)",Japanese
756,Beer Bar & Bar Lit,3.08,https://tabelog.com/en/kyoto/A2601/A260201/26038875/,35.001617739552344,135.75945890329666,5499.5,"Shijo Sta., Baru (Spanish style bar), Beer bar, Pasta",Spanish
757,JYOTY,3.05,https://tabelog.com/en/kyoto/A2601/A260601/26026095/,34.93200508790775,135.76010402688166,2499.5,"Fushimi Momoyama Sta., Curry, Indian, Indian curry",Indian
758,Roast Beef no Mise Watanabe,3.57,https://tabelog.com/en/kyoto/A2601/A260503/26035627/,35.0658700378331,135.76678798097234,12499.5,"Kyoto Seikadai Mae Sta., French, Steak, Beef dishes",French
759,Soba Teuchi Takahashi,3.25,https://tabelog.com/en/kyoto/A2601/A260301/26036163/,34.99496083787793,135.76618258025653,4499.5,"Kiyomizu Gojo Sta., Soba (Buckwheat noodles)",Japanese
760,Sokkon Fujimoto,3.08,https://tabelog.com/en/kyoto/A2601/A260202/26041209/,35.01529324086922,135.7668063021867,34999.5,"Kyoto Shiyakusho Mae Sta., Japanese Cuisine",Japanese
761,Imo Matsu Kita Bekkan,3.01,https://tabelog.com/en/kyoto/A2601/A260301/26038339/,35.007697437871286,135.77068468038203,3499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Hot Pot",Japanese
762,Suppon Nabe Hamo Ryori Sanei,3.28,https://tabelog.com/en/kyoto/A2601/A260201/26002986/,35.002701583053366,135.76972191756576,8999.5,"Kyoto Sta., Japanese Cuisine, Suppon (Soft-shell turtle)",Japanese
763,Brasserie VAPEURS Sanjo Shinmachi,3.27,https://tabelog.com/en/kyoto/A2601/A260202/26020876/,35.008757366360456,135.75623220351045,4499.5,"Karasuma Oike Sta., Bistro, French, Wine bar",French
764,Karashi Jukusei Yakiniku Tsutsui,3.31,https://tabelog.com/en/kyoto/A2601/A260202/26037028/,35.02661393785888,135.76948298057394,12499.5,"Demachiyanagi Sta., Yakiniku (BBQ Beef), Steak, Wine bar",Japanese
765,Sushi Kappou Mitsuba,3.01,https://tabelog.com/en/kyoto/A2609/A260903/26041152/,35.65118054728939,134.97416396475094,8999.5,"Yuhigaura Kitsu Onsen Sta., Japanese Cuisine, Sushi, Crab",Japanese
766,BHAGWATI TAJ MAHAL Mukaizima ten,-,https://tabelog.com/en/kyoto/A2601/A260601/26042167/,34.92596034143658,135.76940908796405,1499.5,"Kangetsukyo Sta., Indian, Indian curry",Indian
767,Sumibi Yakitori Kakurega Nonbee,3.22,https://tabelog.com/en/kyoto/A2601/A260301/26033572/,35.00501671943696,135.77580380587247,4499.5,"Gion Shijo Sta., Yakitori (Grilled chicken skewers), Izakaya (Tavern), Chicken dishes",Japanese
768,Crayon Shokudo,3.29,https://tabelog.com/en/kyoto/A2601/A260401/26040407/,35.00442054188607,135.7365440382856,4499.5,"Sai Sta., Izakaya (Tavern), Sushi, Hot Pot",Japanese
769,Matsunaga Wagyu Yakiniku Kujou,3.06,https://tabelog.com/en/kyoto/A2601/A260301/26042326/,35.005714388663584,135.77386143506422,8999.5,"Gion Shijo Sta., Yakiniku (BBQ Beef), Beef dishes, Steak",Japanese
770,CLAY POT CURRY OHMIYA,3.33,https://tabelog.com/en/kyoto/A2601/A260201/26039775/,35.00710328963851,135.76715553915176,1499.5,"Kyoto Kawaramachi Sta., Curry, Yoshoku (Japanese style western cuisine)",Japanese
771,Sushi Ryori Nakata,3.16,https://tabelog.com/en/kyoto/A2601/A260101/26041551/,34.98200503091797,135.76086305064516,8999.5,"Kujo Sta., Sushi, Seafood, Japanese Cuisine",Japanese
772,Teppan Bar Fujimura Shoten,3.03,https://tabelog.com/en/kyoto/A2607/A260703/26023311/,34.83170923797043,135.73103927863215,3499.5,"Matsuiyamate Sta., Izakaya (Tavern), Okonomiyaki (Japanese savory pancake), Steak",Japanese
773,Wasai Taka,3.31,https://tabelog.com/en/kyoto/A2601/A260201/26027330/,35.00515043787289,135.77064858035632,4499.5,"Gion Shijo Sta., Izakaya (Tavern), Seafood, Japanese Cuisine",Japanese
774,Italian Shokudo 910,3.53,https://tabelog.com/en/kyoto/A2601/A260201/26029250/,35.0064239678853,135.77001977699877,12499.5,"Kyoto Kawaramachi Sta., Italian, Baru (Spanish style bar), Vegetable dishes",Italian
775,Baka Musuko,3.22,https://tabelog.com/en/kyoto/A2601/A260301/26041110/,35.007377742011904,135.76929007146498,2499.5,"Sanjo Sta., Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",Japanese
776,Restaurant YUZIN‐AN,3.01,https://tabelog.com/en/kyoto/A2601/A260401/26040013/,34.96992833786023,135.66063218007764,12499.5,"Kami Katsura Sta., French, Restaurants, Creative",French
777,Kyoryori Tankuma Kita Mise Directed by M.Kurisu,3.18,https://tabelog.com/en/kyoto/A2601/A260201/26001891/,34.99509485734038,135.7515673866363,12499.5,"Kyoto Sta., Japanese Cuisine",Japanese
778,orizzonte,3.46,https://tabelog.com/en/kyoto/A2601/A260202/26001498/,35.01168200694879,135.76946763631983,5499.5,"Kyoto Shiyakusho Mae Sta., Buffet style, Curry, Yoshoku (Japanese style western cuisine)",Japanese
779,Korean Sakura Tei Hon Ten,3.22,https://tabelog.com/en/kyoto/A2601/A260604/26001284/,34.98471496853062,135.726177473175,3499.5,"Nishioji Sta., Yakiniku (BBQ Beef), Creative, Korean",Korean
780,Kyo Yakiniku Nishiki Yamashina Ten,3.07,https://tabelog.com/en/kyoto/A2601/A260603/26034871/,34.96764173791028,135.81323777994757,5499.5,"Nagitsuji Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Beef dishes",Japanese
781,Souan Cafe,3.09,https://tabelog.com/en/kyoto/A2601/A260302/26024294/,35.02796674171388,135.79039125994768,1499.5,"Mototanaka Sta., Cafeteria, Cafe, Izakaya (Tavern)",Cafe
782,Kyo Yakiniku Nishiki Kumiyama Ten,3.08,https://tabelog.com/en/kyoto/A2607/A260702/26036736/,34.87514953795048,135.75502157905416,5499.5,"Kutsukawa Sta., Yakiniku (BBQ Beef), Izakaya (Tavern), Beef dishes",Japanese
783,Chinese Chinmin Gion Ten,3.39,https://tabelog.com/en/kyoto/A2601/A260301/26006394/,35.00413596647338,135.77501168998688,5499.5,"Gion Shijo Sta., Chinese, Dim sum, Dandan noodles",Chinese
784,Yondai Godaime Nishiki Edogawa Matsuki,3.07,https://tabelog.com/en/kyoto/A2601/A260303/26031142/,35.04241803785265,135.78142378072522,3499.5,"Chayama Kyoto Geijutsudaigaku Sta., Unagi (Eel), Izakaya (Tavern), Japanese Cuisine",Japanese
785,ATOLL TERRASSE KAMOGAWA,3.09,https://tabelog.com/en/kyoto/A2601/A260301/26034270/,34.99706909781448,135.76788205191855,17499.5,"Kiyomizu Gojo Sta., French, Japanese Cuisine",French
786,Masa Katsu,3.19,https://tabelog.com/en/kyoto/A2601/A260501/26014823/,35.02951146167744,135.73611014131126,5499.5,"Kitano Hakubaicho Sta., Unagi (Eel), Seafood, Crab",Mixed
787,FOUR SEASONS,3.03,https://tabelog.com/en/kyoto/A2607/A260702/26005591/,34.944007437884586,135.68543207979846,12499.5,"Nishi Muko Sta., Steak, Hamburger steak, Japanese Cuisine",Japanese
788,Honmaguro to Shimagohan Panari Kyoto Kawaramachi Sanjo,3.35,https://tabelog.com/en/kyoto/A2601/A260201/26012699/,35.00952223630656,135.76937302139513,3499.5,"Kyoto Shiyakusho Mae Sta., Izakaya (Tavern), Okinawa cuisine, Seafood",Japanese
789,Saiin Yakiniku YUU,3.54,https://tabelog.com/en/kyoto/A2601/A260401/26038326/,35.0022518378622,135.73128288035463,8999.5,"Saiin Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Izakaya (Tavern)",Japanese
790,Anago Ryori Oogane,3.26,https://tabelog.com/en/kyoto/A2601/A260101/26024603/,34.99973023787136,135.7550515803125,6999.5,"Shijo Sta., Anago (Conger eel), Seafood, Izakaya (Tavern)",Japanese
791,ajiandaininguandoba,-,https://tabelog.com/en/kyoto/A2601/A260601/26042400/,34.94554013790916,135.76567307975768,1499.5,"Fushimi Sta., Indian curry",Indian
792,Chinese Shunsai Ajisai,3.27,https://tabelog.com/en/kyoto/A2607/A260702/26030407/,34.89235768570214,135.681950120772,4499.5,"Oyamazaki Sta., Chinese, Dandan noodles, Seafood",Chinese
793,Oumi Beef Kobe Beef Yakiniku Meat Soul,3.27,https://tabelog.com/en/kyoto/A2601/A260202/26034468/,35.00619706710501,135.75522740483953,8999.5,"Karasuma Sta., Yakiniku (BBQ Beef), Horumon (BBQ Offel), Gyutan (Beef tongue)",Japanese
794,Umeno Ya,3.06,https://tabelog.com/en/kyoto/A2601/A260301/26022795/,35.005660525354905,135.77499606553545,12499.5,"Gion Shijo Sta., Shabu shabu (Japanese hotpot), Sukiyaki, Hot Pot",Japanese
795,Leon Shokudo 146,3.25,https://tabelog.com/en/kyoto/A2601/A260401/26037150/,35.007985137861155,135.7394685804068,3499.5,"Nijo Sta., Yoshoku (Japanese style western cuisine), Bistro, French",French
796,Menbo Shijo Ten,3.29,https://tabelog.com/en/kyoto/A2601/A260201/26009338/,35.00397683787024,135.76001518035193,1499.5,"Karasuma Sta., Udon (Wheat noodles), Cafeteria, Udon Suki",Cafe
797,Fukakusa Sakaba Nagahama Ya,3.00,https://tabelog.com/en/kyoto/A2601/A260601/26034059/,34.95979133790075,135.76765437990025,2499.5,"Fujinomori Sta., Izakaya (Tavern), Chicken dishes, Motsu Nabe (Offel Hot Pot)",Japanese
798,Zezekan Pocchiri,3.65,https://tabelog.com/en/kyoto/A2601/A260202/26001011/,35.00500233786877,135.7574225803641,8999.5,"Karasuma Sta., Chinese, Bar",Chinese
799,Gion Bar Home,3.03,https://tabelog.com/en/kyoto/A2601/A260301/26041333/,35.005163873929256,135.77282737962244,5499.5,"Gion Shijo Sta., Bar",Bar
800,Asahi,-,https://tabelog.com/en/kyoto/A2607/A260702/26023769/,34.92462313790174,135.70069777959193,3499.5,"Nagaokakyo Sta., Izakaya (Tavern)",Japanese
801,Takara Do Karasuma,3.24,https://tabelog.com/en/kyoto/A2601/A260201/26028828/,35.002534153774384,135.756842717113,3499.5,"Shijo Sta., Izakaya (Tavern), Sukiyaki, Motsu Nabe (Offel Hot Pot)",Japanese
802,Hot Keya Sain Ten,3.03,https://tabelog.com/en/kyoto/A2601/A260401/26002833/,35.00248933786216,135.7316498803568,3499.5,"Saiin Sta., Izakaya (Tavern), Kushi-age (Deep-fried skewers), Seafood",Japanese
803,Sake to Sakana DNA,3.29,https://tabelog.com/en/kyoto/A2601/A260201/26034583/,35.00011743787296,135.7608161803124,5499.5,"Shijo Sta., Japanese Cuisine, Seafood, Izakaya (Tavern)",Japanese
804,Uotami Bierataun Keihanna Ten,3.02,https://tabelog.com/en/kyoto/A2607/A260705/26026474/,34.745911838036655,135.7678397777397,2499.5,"Yamadagawa Sta., Izakaya (Tavern), Seafood, Creative",Japanese
805,Sakana to Oyasai no Italian Alberta KARASUMA,3.05,https://tabelog.com/en/kyoto/A2601/A260201/26031918/,35.00349953787011,135.75865708034806,2499.5,"Shijo Sta., Italian, Baru (Spanish style bar), Wine bar",Italian
